txid,wallet,role,amount,timestamp,fee,script_type
tx_4dd9b8811bae4738,bc1qcs240keu4ad4n62wjet4,output,2.831286,2026-05-30T03:51:08.143457,0.00165815,P2WPKH
tx_a899c14b427349a7,bc1q87dm590qxe9jfwhudn2c,output,0.21380479,2026-05-30T04:18:08.143457,0.00023207,P2WPKH
tx_1d2ee80d2e4945cc,bc1q87dm590qxe9jfwhudn2c,input,0.08016086,2026-05-30T06:38:08.143457,3.235e-05,P2WPKH
tx_2703583c0a9e4d57,bc1qcsl2n75kjhhrx7a5czcw,output,1.32794496,2026-05-30T10:01:08.143457,0.00167368,P2PKH
tx_e33ee3ac104f48d1,bc1q87dm590qxe9jfwhudn2c,output,1.14298869,2026-05-30T10:11:08.143457,0.00080235,P2TR
tx_32454a52c91c426c,bc1q87dm590qxe9jfwhudn2c,input,0.33181117,2026-05-30T12:51:08.143457,0.00021675,P2PKH
tx_f7ed6095efb646d2,bc1qcsl2n75kjhhrx7a5czcw,output,2.76110763,2026-05-30T15:02:08.143457,0.00207264,P2WPKH
tx_0801ef28dc614ba0,bc1q87dm590qxe9jfwhudn2c,output,0.45259871,2026-05-30T17:18:08.143457,0.00035329,P2WPKH
tx_c782dd31733c4c59,bc1q87dm590qxe9jfwhudn2c,input,0.23521015,2026-05-30T19:08:08.143457,0.00030162,P2TR
tx_07892d08ddab48c7,bc1qcs240keu4ad4n62wjet4,input,0.15737945,2026-05-30T23:00:08.143457,0.00026719,P2TR
tx_d8cc69323b2b4d78,bc1q87dm590qxe9jfwhudn2c,output,0.29049334,2026-05-30T23:55:08.143457,0.00053874,P2WPKH
tx_fe0ecd14623e4006,bc1qcs240keu4ad4n62wjet4,input,0.15928622,2026-05-31T01:44:08.143457,0.00027455,P2PKH
tx_93f6dd4647e34dd6,bc1q87dm590qxe9jfwhudn2c,input,0.07983615,2026-05-31T02:40:08.143457,3.743e-05,P2TR
tx_caafd05523944120,bc1q87dm590qxe9jfwhudn2c,input,0.14575207,2026-05-31T03:07:08.143457,0.00027026,P2PKH
tx_d111d69ae2f84cb9,bc1q87dm590qxe9jfwhudn2c,output,0.57341482,2026-05-31T04:00:08.143457,0.00076607,P2PKH
tx_8317e616112740da,bc1qcsl2n75kjhhrx7a5czcw,output,0.3965101,2026-05-31T07:35:08.143457,0.00055912,P2WPKH
tx_0e88f71386094e58,bc1qcs240keu4ad4n62wjet4,output,0.80689429,2026-05-31T08:24:08.143457,0.00160267,P2PKH
tx_e4c6374db0da4a35,bc1q87dm590qxe9jfwhudn2c,input,0.09474808,2026-05-31T09:48:08.143457,0.00012216,P2PKH
tx_cc020b4291be42af,bc1q87dm590qxe9jfwhudn2c,output,0.46797681,2026-05-31T12:59:08.143457,0.00082755,P2PKH
tx_40d59405e43143e9,bc1qcs240keu4ad4n62wjet4,output,4.22985514,2026-05-31T16:12:08.143457,0.00259673,P2PKH
tx_9b078468298d4a39,bc1qcsl2n75kjhhrx7a5czcw,output,0.49127478,2026-05-31T16:25:08.143457,0.00042323,P2PKH
tx_1fc0234333f74430,bc1q87dm590qxe9jfwhudn2c,output,0.08139221,2026-05-31T17:23:08.143457,0.00014811,P2WPKH
tx_9a66369084f84ebe,bc1qcs240keu4ad4n62wjet4,input,0.57292557,2026-05-31T18:49:08.143457,0.00100628,P2PKH
tx_3c6684903e174a27,bc1qcsl2n75kjhhrx7a5czcw,output,0.71469428,2026-05-31T19:54:08.143457,0.00024524,P2WPKH
tx_5970ae76cef74bf3,bc1qcsl2n75kjhhrx7a5czcw,output,0.4112879,2026-05-31T22:17:08.143457,0.00057031,P2WPKH
tx_5e82e92638f54f7b,bc1q87dm590qxe9jfwhudn2c,output,0.18106798,2026-06-01T02:01:08.143457,7.403e-05,P2WPKH
tx_1f349129f4134417,bc1q87dm590qxe9jfwhudn2c,input,0.3234484,2026-06-01T03:40:08.143457,0.00053362,P2PKH
tx_ef499d43c2b04165,bc1qcs240keu4ad4n62wjet4,output,0.55065695,2026-06-01T07:32:08.143457,0.00053688,P2PKH
tx_e82513a2e0bb4cec,bc1qacegkc9z58ratg0udw2z,output,0.09862098,2026-08-26T00:34:08.146556,4.267e-05,P2TR
tx_71c876d07a2e4df2,bc1qz480r5rmd82zng0rrcaf,output,0.12966124,2026-08-26T01:33:08.146556,0.00013866,P2PKH
tx_d91c74ff2b1c4277,bc1qh92etu0p8ym9vgd0a076,input,0.40618213,2026-08-26T03:24:08.146556,0.00035792,P2WPKH
tx_c4c368cd665345fa,bc1qruysz500h5r02025cak8,input,0.6131716,2026-08-26T06:38:08.146556,0.00119936,P2WPKH
tx_8ea10060f6714311,bc1qw833td4ysaw64amjqw2d,output,0.13968508,2026-08-26T09:32:08.146556,0.00022153,P2PKH
tx_a3ff6457757b492d,bc1qh92etu0p8ym9vgd0a076,input,0.42068525,2026-08-26T09:48:08.146556,0.00029653,P2WPKH
tx_7f7567e7647248fb,bc1qw833td4ysaw64amjqw2d,output,0.42218235,2026-08-26T12:40:08.146556,0.00024196,P2PKH
tx_a13966ad4d2141f4,bc1qruysz500h5r02025cak8,input,0.55041021,2026-08-26T15:18:08.146556,0.00043238,P2WPKH
tx_2bbcfdeba3b5491f,bc1qrnef46mrvfnf67llj8qk,output,0.24360147,2026-08-26T17:17:08.146556,0.00032592,P2WPKH
tx_e906dec9af5a40f7,bc1qh92etu0p8ym9vgd0a076,input,0.13814944,2026-08-26T17:48:08.146556,0.00013758,P2WPKH
tx_51b1549072cd49d2,bc1qatgarqzaq0hhtyfg73ea,output,1.11335963,2026-08-26T20:58:08.146556,0.00217729,P2WPKH
tx_614bb412059e4c85,bc1qz480r5rmd82zng0rrcaf,output,1.27168486,2026-08-26T22:23:08.146556,0.00136841,P2TR
tx_f7fb5c9f8237427c,bc1qrnef46mrvfnf67llj8qk,input,0.1899521,2026-08-26T23:02:08.146556,0.00029992,P2WPKH
tx_4fe5a5b566c74553,bc1qrnef46mrvfnf67llj8qk,output,0.95866823,2026-08-27T01:04:08.146556,0.00047842,P2PKH
tx_0cf51df3ed5a461e,bc1qh92etu0p8ym9vgd0a076,input,0.11420441,2026-08-27T02:10:08.146556,0.00010752,P2PKH
tx_907fb7a225ec469a,bc1qrnef46mrvfnf67llj8qk,input,0.0896931,2026-08-27T02:47:08.146556,8.917e-05,P2WPKH
tx_b069ed7e4a6b4801,bc1qruysz500h5r02025cak8,output,0.31513251,2026-08-27T05:42:08.146556,0.00017991,P2WPKH
tx_1a341e164e4d4fb0,bc1qh92etu0p8ym9vgd0a076,output,0.06090354,2026-08-27T05:56:08.146556,8.772e-05,P2PKH
tx_1583339267624daa,bc1qatgarqzaq0hhtyfg73ea,output,0.06932833,2026-08-27T07:32:08.146556,6.379e-05,P2PKH
tx_6f4f324b636d444b,bc1qh92etu0p8ym9vgd0a076,input,0.22682772,2026-08-27T10:07:08.146556,0.00042658,P2PKH
tx_9d8b781049e44c72,bc1qacegkc9z58ratg0udw2z,input,0.46632912,2026-08-27T13:51:08.146556,0.00036824,P2PKH
tx_bb115b239b4e4b0f,bc1qrnef46mrvfnf67llj8qk,output,0.27995854,2026-08-27T16:36:08.146556,0.00051132,P2WPKH
tx_13e827858c4c46f5,bc1qacegkc9z58ratg0udw2z,output,0.430733,2026-08-27T18:36:08.146556,0.00026308,P2TR
tx_b61486b792c740ad,bc1qw833td4ysaw64amjqw2d,output,1.33375486,2026-08-27T18:50:08.146556,0.00088719,P2WPKH
tx_831ea4ca6bce4bfe,bc1qacegkc9z58ratg0udw2z,input,0.3887847,2026-08-27T20:04:08.146556,0.00058916,P2WPKH
tx_fa123b7312d14b6c,bc1qh92etu0p8ym9vgd0a076,output,0.19205355,2026-08-27T20:49:08.146556,7.062e-05,P2WPKH
tx_db716ac652ac4e57,bc1qw833td4ysaw64amjqw2d,output,0.20311235,2026-08-27T21:42:08.146556,0.00021978,P2PKH
tx_a25b6feb4a1947f6,bc1qz480r5rmd82zng0rrcaf,input,0.74152622,2026-08-27T23:40:08.146556,0.00048833,P2WPKH
tx_730662bed1c1493a,bc1qw833td4ysaw64amjqw2d,input,0.29977441,2026-08-28T01:35:08.146556,0.0004868,P2WPKH
tx_178b48e269794f71,bc1qruysz500h5r02025cak8,output,0.43283757,2026-08-28T02:00:08.146556,0.00016194,P2WPKH
tx_fd6d28ff69884edb,bc1qatgarqzaq0hhtyfg73ea,output,0.53293376,2026-08-28T02:21:08.146556,0.00069211,P2WPKH
tx_78376f6b01e34701,bc1qrnef46mrvfnf67llj8qk,input,0.37519952,2026-08-28T04:34:08.146556,0.00036278,P2WPKH
tx_b03248b16ae948ac,bc1qw833td4ysaw64amjqw2d,output,0.33695496,2026-08-28T06:57:08.146556,0.00035011,P2PKH
tx_3df3cafc4e8c487b,bc1qw833td4ysaw64amjqw2d,output,0.04849738,2026-08-28T06:57:08.146556,0.00035011,P2PKH
tx_871b43b005d84642,bc1qw833td4ysaw64amjqw2d,output,0.04760676,2026-08-28T06:57:08.146556,0.00035011,P2PKH
tx_60020cdd9a014dcf,bc1qw833td4ysaw64amjqw2d,output,0.13083088,2026-08-28T06:57:08.146556,0.00035011,P2PKH
tx_dfdc1dd152aa4e30,bc1qw833td4ysaw64amjqw2d,output,0.07919221,2026-08-28T06:57:08.146556,0.00035011,P2WPKH
tx_456def61df674c06,bc1qrnef46mrvfnf67llj8qk,input,0.32911712,2026-08-28T09:03:08.146556,0.00019766,P2WPKH
tx_243c53a9cac948c0,bc1qrnef46mrvfnf67llj8qk,output,0.23966053,2026-08-28T09:30:08.146556,0.00016075,P2WPKH
tx_f3a3a7f9659045b0,bc1qw833td4ysaw64amjqw2d,output,1.30912141,2026-08-28T11:31:08.146556,0.00071066,P2PKH
tx_12523f61a162460b,bc1qatgarqzaq0hhtyfg73ea,output,0.34987026,2026-08-28T14:02:08.146556,0.00048577,P2WPKH
tx_5b5ab42c58274bda,bc1qacegkc9z58ratg0udw2z,output,0.03422945,2026-08-28T17:56:08.146556,6.522e-05,P2WPKH
tx_05eb61e425f34619,bc1qacegkc9z58ratg0udw2z,output,0.00366512,2026-08-28T17:56:08.146556,6.522e-05,P2PKH
tx_bbdcc13b6ed54d2d,bc1qacegkc9z58ratg0udw2z,output,0.00441776,2026-08-28T17:56:08.146556,6.522e-05,P2PKH
tx_ef8b64fc16ee4332,bc1qacegkc9z58ratg0udw2z,output,0.00964364,2026-08-28T17:56:08.146556,6.522e-05,P2PKH
tx_de9ecda40e934a98,bc1qacegkc9z58ratg0udw2z,output,0.00416137,2026-08-28T17:56:08.146556,6.522e-05,P2WPKH
tx_3aa5850b532b4ad7,bc1qacegkc9z58ratg0udw2z,output,0.01091131,2026-08-28T17:56:08.146556,6.522e-05,P2TR
tx_d5f843177de845c2,bc1qacegkc9z58ratg0udw2z,input,0.80784762,2026-08-28T18:49:08.146556,0.00077843,P2TR
tx_b04dd96572b64f0e,bc1qatgarqzaq0hhtyfg73ea,output,0.26276362,2026-08-28T20:45:08.146556,0.00025995,P2PKH
tx_9bc42efb9c0f4ce1,bc1qruysz500h5r02025cak8,input,0.51927358,2026-08-28T23:52:08.146556,0.00077926,P2WPKH
tx_bc7ab83283c04b57,bc1qz480r5rmd82zng0rrcaf,input,0.38070368,2026-08-29T02:41:08.146556,0.00064713,P2PKH
tx_40c50d4dcd4141fa,bc1qacegkc9z58ratg0udw2z,input,0.96607492,2026-08-29T03:11:08.146556,0.00155583,P2PKH
tx_441d7094652346f7,bc1qatgarqzaq0hhtyfg73ea,input,0.95470855,2026-08-29T05:27:08.146556,0.00031887,P2TR
tx_4f68cbdfcb44498a,bc1qruysz500h5r02025cak8,output,0.03111489,2026-08-29T06:01:08.146556,9.52e-06,P2WPKH
tx_4f597a348be54643,bc1qw833td4ysaw64amjqw2d,output,1.17579562,2026-08-29T06:16:08.146556,0.0018543,P2WPKH
tx_e282e72240384b73,bc1qruysz500h5r02025cak8,output,0.67413813,2026-08-29T06:54:08.146556,0.00094723,P2WPKH
tx_6e30dd2d396d4d61,bc1qw833td4ysaw64amjqw2d,input,0.24189779,2026-08-29T09:16:08.146556,0.00014527,P2WPKH
tx_3ce709cf66744d66,bc1qz480r5rmd82zng0rrcaf,output,0.29506765,2026-08-29T11:14:08.146556,0.00025694,P2PKH
tx_478bd85ad08447fa,bc1qacegkc9z58ratg0udw2z,output,0.31780561,2026-08-29T11:55:08.146556,0.000173,P2PKH
tx_ea4bdd57288641e0,bc1qz480r5rmd82zng0rrcaf,output,0.56699227,2026-08-29T12:56:08.146556,0.00082833,P2PKH
tx_8fc1282b1a634d90,bc1qw833td4ysaw64amjqw2d,input,0.18846704,2026-08-29T14:07:08.146556,0.00032991,P2PKH
tx_d72335d8c6cc45b4,bc1qz480r5rmd82zng0rrcaf,output,0.76117755,2026-08-29T17:53:08.146556,0.00046676,P2PKH
tx_e944074d3b4a4996,bc1qz480r5rmd82zng0rrcaf,output,1.00481081,2026-08-29T20:08:08.146556,0.00180761,P2WPKH
tx_e6eb681e003e4d2b,bc1qacegkc9z58ratg0udw2z,output,0.14779468,2026-08-29T23:12:08.146556,9.831e-05,P2PKH
tx_47e52bf65a4249b5,bc1qz480r5rmd82zng0rrcaf,input,0.92222336,2026-08-30T00:57:08.146556,0.00032822,P2PKH
tx_774cade685b54c7c,bc1qatgarqzaq0hhtyfg73ea,input,0.07849755,2026-08-30T02:53:08.146556,7.787e-05,P2PKH
tx_9d79ed9288364916,bc1qacegkc9z58ratg0udw2z,input,0.15749862,2026-08-30T06:41:08.146556,0.00021948,P2WPKH
tx_3738c046ed9f4da9,bc1qrnef46mrvfnf67llj8qk,input,1.56683352,2026-08-30T07:39:08.146556,0.0027919,P2PKH
tx_1a91e139b723439f,bc1qruysz500h5r02025cak8,input,0.71161037,2026-08-30T08:47:08.146556,0.00083305,P2PKH
tx_71d2c707494d4ffa,bc1qrnef46mrvfnf67llj8qk,input,0.27051469,2026-08-30T12:20:08.146556,0.00039266,P2WPKH
tx_31652c3dceff44e3,bc1qw833td4ysaw64amjqw2d,input,1.47140188,2026-08-30T15:14:08.146556,0.00068064,P2TR
tx_24143357bc0744c8,bc1qh92etu0p8ym9vgd0a076,output,0.18564162,2026-08-30T16:53:08.146556,0.00035109,P2WPKH
tx_c2d926750a1c46f7,bc1qacegkc9z58ratg0udw2z,input,0.39248225,2026-08-30T18:28:08.146556,0.00075336,P2PKH
tx_bded9cd76ab447ab,bc1qacegkc9z58ratg0udw2z,input,1.93232811,2026-08-30T20:22:08.146556,0.00200125,P2WPKH
tx_ee875017fa404c20,bc1qw833td4ysaw64amjqw2d,output,0.13438646,2026-08-30T20:56:08.146556,0.00023298,P2WPKH
tx_787b1290d2b643c1,bc1qz480r5rmd82zng0rrcaf,output,0.14863124,2026-08-30T21:31:08.146556,0.0002785,P2WPKH
tx_c552385f46984908,bc1qacegkc9z58ratg0udw2z,output,0.11282054,2026-08-31T00:55:08.146556,0.0001603,P2WPKH
tx_01d3799f916544a2,bc1qruysz500h5r02025cak8,output,0.48109361,2026-08-31T01:56:08.146556,0.00023809,P2PKH
tx_d6ad76c1d9d04686,bc1qruysz500h5r02025cak8,output,0.86117815,2026-08-31T03:33:08.146556,0.00093517,P2PKH
tx_8917a240d9db41f4,bc1qacegkc9z58ratg0udw2z,output,0.08430773,2026-08-31T05:59:08.146556,0.00014662,P2PKH
tx_42be8e8792e74e67,bc1qw833td4ysaw64amjqw2d,output,1.22851505,2026-08-31T06:16:08.146556,0.0010558,P2WPKH
tx_68fb343d5c7d458b,bc1qruysz500h5r02025cak8,input,0.15936898,2026-08-31T09:36:08.146556,0.00010844,P2WPKH
tx_f86ad27d1eb44d2e,bc1qw833td4ysaw64amjqw2d,output,0.13353476,2026-08-31T10:31:08.146556,6.742e-05,P2PKH
tx_4c1b02f759f943bc,bc1qruysz500h5r02025cak8,input,0.13117068,2026-08-31T14:24:08.146556,0.00015352,P2PKH
tx_b5de57e41ef64ad1,bc1qatgarqzaq0hhtyfg73ea,output,0.16981431,2026-08-31T17:42:08.146556,0.0002238,P2PKH
tx_9f0522e52e6b490d,bc1qruysz500h5r02025cak8,output,1.49251888,2026-08-31T18:32:08.146556,0.00171856,P2WPKH
tx_c50039dd8c2447b2,bc1qacegkc9z58ratg0udw2z,input,0.19139551,2026-08-31T20:54:08.146556,0.00014908,P2PKH
tx_dddc660018504da9,bc1qruysz500h5r02025cak8,output,0.23046234,2026-08-31T21:40:08.146556,0.0003481,P2PKH
tx_eb214aceaf894c29,bc1qz480r5rmd82zng0rrcaf,output,0.18036998,2026-09-01T01:39:08.146556,0.00020954,P2PKH
tx_0f4baa8542674287,bc1qw833td4ysaw64amjqw2d,input,0.2993133,2026-09-01T03:39:08.146556,0.00038153,P2PKH
tx_167806400cec438b,bc1qrnef46mrvfnf67llj8qk,output,0.37223739,2026-09-01T07:15:08.146556,0.00059319,P2WPKH
tx_3fe2b21b9f674ead,bc1qz480r5rmd82zng0rrcaf,input,0.25707713,2026-09-01T09:20:08.146556,0.00016856,P2PKH
tx_c5a2e6adf9c14b11,bc1qz480r5rmd82zng0rrcaf,output,0.10162277,2026-09-01T09:20:08.146556,0.00016856,P2WPKH
tx_6b150393d2f04f88,bc1qz480r5rmd82zng0rrcaf,output,0.09046577,2026-09-01T09:20:08.146556,0.00016856,P2WPKH
tx_2a683eb421394464,bc1qz480r5rmd82zng0rrcaf,output,0.02636718,2026-09-01T09:20:08.146556,0.00016856,P2PKH
tx_7c44feba084c4053,bc1qz480r5rmd82zng0rrcaf,output,0.09360008,2026-09-01T09:20:08.146556,0.00016856,P2PKH
tx_e4755daddaaf44e6,bc1qz480r5rmd82zng0rrcaf,output,0.09023952,2026-09-01T09:20:08.146556,0.00016856,P2PKH
tx_c9df42f6da324f1c,bc1qz480r5rmd82zng0rrcaf,output,0.07895071,2026-09-01T09:20:08.146556,0.00016856,P2WPKH
tx_234b7f9d3eef4727,bc1qruysz500h5r02025cak8,input,0.84866274,2026-09-01T12:08:08.146556,0.00033845,P2WPKH
tx_a2c3d30e1cd248a6,bc1qatgarqzaq0hhtyfg73ea,output,0.17676717,2026-09-01T14:44:08.146556,0.00022216,P2PKH
tx_320a71780a914daf,bc1qz480r5rmd82zng0rrcaf,output,2.3122134,2026-09-01T16:48:08.146556,0.00362088,P2WPKH
tx_b688768f1ae24294,bc1qz480r5rmd82zng0rrcaf,input,0.52469311,2026-09-01T19:28:08.146556,0.00029546,P2PKH
tx_a9a395a0630b44ad,bc1qh92etu0p8ym9vgd0a076,output,4.49393212,2026-09-01T22:40:08.146556,0.00172527,P2PKH
tx_97728e899ae746f1,bc1qruysz500h5r02025cak8,output,0.63431513,2026-09-02T01:07:08.146556,0.00086232,P2PKH
tx_6e708b4ce513413a,bc1qruysz500h5r02025cak8,output,0.19935082,2026-09-02T01:07:08.146556,0.00086232,P2PKH
tx_3dc859962aa54482,bc1qruysz500h5r02025cak8,output,0.20606787,2026-09-02T01:07:08.146556,0.00086232,P2WPKH
tx_0b52031e90d74de5,bc1qruysz500h5r02025cak8,output,0.24271064,2026-09-02T01:07:08.146556,0.00086232,P2PKH
tx_912e21a78f134127,bc1qrnef46mrvfnf67llj8qk,input,0.2600453,2026-09-02T05:04:08.146556,0.00012718,P2PKH
tx_bc19ab8ec2eb4875,bc1qruysz500h5r02025cak8,output,0.17305708,2026-09-02T07:42:08.146556,0.00027035,P2WPKH
tx_2ceca9794e0f4637,bc1qz480r5rmd82zng0rrcaf,input,0.52355683,2026-09-02T08:08:08.146556,0.00022386,P2PKH
tx_1bd87c948cee4a4e,bc1qz480r5rmd82zng0rrcaf,output,0.67810551,2026-09-02T09:18:08.146556,0.00021021,P2PKH
tx_d0a4821658b945eb,bc1qatgarqzaq0hhtyfg73ea,input,0.59908453,2026-09-02T10:36:08.146556,0.0006848,P2PKH
tx_311d72048d274cd8,bc1qacegkc9z58ratg0udw2z,output,0.09745855,2026-09-02T13:37:08.146556,4.059e-05,P2PKH
tx_296691a0974c4bbd,bc1qh92etu0p8ym9vgd0a076,output,0.49694451,2026-09-02T15:06:08.146556,0.00023896,P2WPKH
tx_0555b0b8044242fe,bc1qz480r5rmd82zng0rrcaf,output,3.64789274,2026-09-02T17:15:08.146556,0.00626589,P2WPKH
tx_034763de61834d6c,bc1qatgarqzaq0hhtyfg73ea,output,0.90988845,2026-09-02T18:12:08.146556,0.00146153,P2WPKH
tx_5d06989c25d746be,bc1qw833td4ysaw64amjqw2d,output,0.89812628,2026-09-02T22:10:08.146556,0.00079479,P2PKH
tx_e887aa0cf9414a56,bc1qz480r5rmd82zng0rrcaf,output,0.25559209,2026-09-02T23:01:08.146556,0.00042173,P2PKH
tx_8a1bcc89e6d34f50,bc1qh92etu0p8ym9vgd0a076,output,0.29317749,2026-09-03T01:35:08.146556,0.00023776,P2WPKH
tx_192884bf79114635,bc1qz480r5rmd82zng0rrcaf,output,0.2294604,2026-09-03T01:57:08.146556,7.736e-05,P2PKH
tx_578237fafbab4383,bc1qruysz500h5r02025cak8,input,1.39773839,2026-09-03T02:48:08.146556,0.00102363,P2PKH
tx_6cea4d6eda9f4e49,bc1qrnef46mrvfnf67llj8qk,output,0.25576903,2026-09-03T03:53:08.146556,0.0002205,P2PKH
tx_c3187398b3a74f7c,bc1qrnef46mrvfnf67llj8qk,output,0.39198523,2026-09-03T05:37:08.146556,0.00078082,P2PKH
tx_08abc6d0ec484fd6,bc1qacegkc9z58ratg0udw2z,input,1.0494338,2026-09-03T09:14:08.146556,0.0012122,P2PKH
tx_37068c0665b34b91,bc1qw833td4ysaw64amjqw2d,input,0.59249679,2026-09-03T12:04:08.146556,0.00041,P2PKH
tx_dc795cb317694cd5,bc1qw833td4ysaw64amjqw2d,output,0.7647377,2026-09-03T14:25:08.146556,0.00042703,P2WPKH
tx_f752f05ec1834bec,bc1qw833td4ysaw64amjqw2d,input,0.85477892,2026-09-03T17:51:08.146556,0.000541,P2PKH
tx_8980dc3d848c4776,bc1qz480r5rmd82zng0rrcaf,input,2.39311436,2026-09-03T19:28:08.146556,0.00434457,P2WPKH
tx_6296040267444266,bc1qacegkc9z58ratg0udw2z,output,0.08488115,2026-09-03T22:05:08.146556,3.489e-05,P2TR
tx_0dbe67c05db7488d,bc1qatgarqzaq0hhtyfg73ea,input,0.10906392,2026-09-03T23:49:08.146556,0.00014942,P2WPKH
tx_4bd02954c5d5412f,bc1qatgarqzaq0hhtyfg73ea,output,0.0366961,2026-09-03T23:49:08.146556,0.00014942,P2WPKH
tx_7bb66970149e4026,bc1qatgarqzaq0hhtyfg73ea,output,0.02928182,2026-09-03T23:49:08.146556,0.00014942,P2WPKH
tx_076c270d0d0c463e,bc1qatgarqzaq0hhtyfg73ea,output,0.02101661,2026-09-03T23:49:08.146556,0.00014942,P2WPKH
tx_527baa2667a24e4f,bc1qatgarqzaq0hhtyfg73ea,output,0.0226657,2026-09-03T23:49:08.146556,0.00014942,P2WPKH
tx_b8e9ea6a591a4f12,bc1qatgarqzaq0hhtyfg73ea,output,0.02707992,2026-09-03T23:49:08.146556,0.00014942,P2PKH
tx_12354aa2ecb947fe,bc1qatgarqzaq0hhtyfg73ea,output,0.01609444,2026-09-03T23:49:08.146556,0.00014942,P2TR
tx_01be9eb63b6d4dca,bc1qruysz500h5r02025cak8,input,0.3551337,2026-09-04T02:25:08.146556,0.00062368,P2PKH
tx_9f8f6ad751e24d51,bc1qw833td4ysaw64amjqw2d,output,0.4720786,2026-09-04T05:46:08.146556,0.00065931,P2WPKH
tx_3b5694c52ac14f9e,bc1qh92etu0p8ym9vgd0a076,input,0.56212664,2026-09-04T08:48:08.146556,0.0005832,P2WPKH
tx_ad464dc125f14229,bc1qacegkc9z58ratg0udw2z,output,0.2161144,2026-09-04T12:46:08.146556,0.0002369,P2PKH
tx_b075fbcd99da4f53,bc1qh92etu0p8ym9vgd0a076,output,0.07864497,2026-09-04T13:34:08.146556,0.00013533,P2WPKH
tx_2bdc34fbc721435e,bc1qruysz500h5r02025cak8,output,0.59237689,2026-09-04T16:53:08.146556,0.00054193,P2TR
tx_e72440eb7bd543f6,bc1qrnef46mrvfnf67llj8qk,output,0.88572063,2026-09-04T19:55:08.146556,0.00173329,P2PKH
tx_a6790014fba24ae1,bc1qz480r5rmd82zng0rrcaf,output,0.10273272,2026-09-04T23:00:08.146556,0.00020098,P2WPKH
tx_de4d8a5bdf2e4e02,bc1qw833td4ysaw64amjqw2d,output,0.22658911,2026-09-05T02:18:08.146556,0.00015013,P2TR
tx_b889abe741fc4dc2,bc1qruysz500h5r02025cak8,input,0.44868528,2026-09-05T06:17:08.146556,0.00054138,P2PKH
tx_d4c2f951c56f4ad2,bc1qh92etu0p8ym9vgd0a076,output,0.34048152,2026-09-05T09:44:08.146556,0.00057586,P2PKH
tx_3857f1f5f8b647b8,bc1qz480r5rmd82zng0rrcaf,output,0.38979949,2026-09-05T11:45:08.146556,0.00062117,P2TR
tx_3821c3cbc1da4fb1,bc1qatgarqzaq0hhtyfg73ea,input,0.20961764,2026-09-05T12:46:08.146556,0.00010808,P2WPKH
tx_82d96f1daafa4ea3,bc1qatgarqzaq0hhtyfg73ea,output,0.25435115,2026-09-05T14:23:08.146556,0.00023487,P2PKH
tx_8d324c077e30420a,bc1qacegkc9z58ratg0udw2z,input,0.16263907,2026-09-05T16:03:08.146556,5.539e-05,P2WPKH
tx_f943cbda6f2f4c16,bc1qz480r5rmd82zng0rrcaf,input,0.14235946,2026-09-05T19:31:08.146556,0.0001846,P2PKH
tx_5a3cc70fe70f46fb,bc1qh92etu0p8ym9vgd0a076,output,0.0926925,2026-09-05T22:55:08.146556,0.00014162,P2PKH
tx_7b7ac7dec74044a4,bc1qh92etu0p8ym9vgd0a076,input,0.10587552,2026-09-06T01:05:08.146556,0.00016678,P2PKH
tx_9927c90110fe49d5,bc1qrnef46mrvfnf67llj8qk,input,0.09222554,2026-09-06T03:13:08.146556,6.713e-05,P2WPKH
tx_b817b8e76f1f47c4,bc1qacegkc9z58ratg0udw2z,output,0.14744361,2026-09-06T04:56:08.146556,0.00019298,P2WPKH
tx_66859fe450354a28,bc1qrnef46mrvfnf67llj8qk,output,0.03504385,2026-09-06T06:41:08.146556,4.926e-05,P2TR
tx_9072af6749bc4c88,bc1qz480r5rmd82zng0rrcaf,input,0.19211784,2026-09-06T09:47:08.146556,0.00031048,P2TR
tx_4db6380e04484402,bc1qh92etu0p8ym9vgd0a076,output,0.48243946,2026-09-06T12:04:08.146556,0.00095463,P2WPKH
tx_ed220664d2204b1a,bc1qrnef46mrvfnf67llj8qk,input,0.25777248,2026-09-06T12:59:08.146556,0.0005144,P2PKH
tx_fe658291e7d3469f,bc1qh92etu0p8ym9vgd0a076,input,0.25731566,2026-09-06T13:45:08.146556,0.0002075,P2WPKH
tx_31ef3041688b4f1c,bc1qatgarqzaq0hhtyfg73ea,output,1.75224423,2026-09-06T16:50:08.146556,0.00169083,P2WPKH
tx_f8b02a6c030d4fc7,bc1qacegkc9z58ratg0udw2z,input,0.25828345,2026-09-06T17:26:08.146556,0.00042995,P2PKH
tx_3856fd9f74e94142,bc1qrnef46mrvfnf67llj8qk,input,0.28730624,2026-09-06T18:29:08.146556,0.00047302,P2WPKH
tx_b755eb35369c45da,bc1qw833td4ysaw64amjqw2d,input,0.33695479,2026-09-06T19:55:08.146556,0.0001149,P2PKH
tx_4b9f7677ef2348e0,bc1qrnef46mrvfnf67llj8qk,output,0.15957226,2026-09-06T20:40:08.146556,0.00012199,P2WPKH
tx_b03e329764df49f5,bc1qatgarqzaq0hhtyfg73ea,output,0.99313917,2026-09-06T23:20:08.146556,0.00168879,P2TR
tx_d7f344cdff11456d,bc1qruysz500h5r02025cak8,output,0.46129955,2026-09-07T01:17:08.146556,0.00053333,P2TR
